Cliente,Producto,SKU,Fecha de creación (PST),Estado de la suscripción,Plan de pago,Fecha de renovación (PST),Licencias asignadas,Licencias compradas,ID único de cliente,ID de Cloud Identity,ID de aprovisionamiento
puigdagullesescola.cat,Google Workspace,Google Workspace for Education Fundamentals,4 de mayo de 2022,Activa,Free Plan,-,0,2000000,SFoK22GHzJlT4Z,C01rsuw54,3817307494
puigrodo.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SdWsUqTfItS9en,C03ilhqi7,3325983443
puigsoler.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SNliyu5ueVlxJx,C01ww4f34,3325781103
purisalas.com,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sz5Jy5cCCKjmFd,C02rn6le8,3325839167
ramoncastelltort.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SbA3Uz6fw9XA36,C048q5v7f,3325830416
reccomtal.cat,Google Workspace,Google Workspace for Education Fundamentals,29 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S3hAnIT9GZJaRq,C02d4fa85,3345678935
ribotiserra.cat,Google Workspace,Google Workspace for Education Fundamentals,18 de enero de 2021,Activa,Free Plan,-,0,2000000,SOIwWixxdiYgQQ,C02t96cic,2385862419
riuiserra.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S8kB1Pd5YRWFUv,C00su59v6,3325916794
rnx.cat,Google Workspace,Google Workspace for Education Fundamentals,15 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SUsynJyoBue4ko,C03kik147,3397399947
rocafonda.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Syf5fFDzVHlsal,C040kjabn,3324605676
rocalabern.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SpYk6hpcKotAtj,C01fe71n0,3325906555
rosselloporcel.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SA35fXkCgLxNcp,C03b014uz,3326273000
roureda.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,STl6xGiOggHya2,C02kezkdt,3326225704
rubioiorslh.cat,Google Workspace,Google Workspace for Education Fundamentals,19 de enero de 2021,Activa,Free Plan,-,0,2000000,SNvNzGcJHzV4jc,C01dgj6m9,2391586609
salasixandri.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SUvJeIBJQ0mqwL,C03qjaw52,2394434464
salipota.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SiNPtMrtiFAXtH,C02vueuwi,3325845689
sallaresipla.net,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SnCGYH28BCg228,C048vqcqr,3354677523
salvadorclaramunt.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,Sfqa8RSbpF887N,C039odah0,2411499666
salvadorvinyals.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SThBQUWe4dqoTA,C02mlr0vl,3326080368
samuntada.cat,Google Workspace,Google Workspace for Education Fundamentals,16 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SHIWT7cpWiaAOe,C00imlnkz,3399725649
santamariadelmar.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S2tGobWt9SXSrI,C03npm4ub,3326143175
santanna.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SZwvDFyuOTuV1A,C03mc644v,3333147951
santbernat.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,S8njf1yIEj1GsE,C03fccu80,3351926607
santiagorusinol.cat,-,-,-,-,-,-,0,0,SVnbkwsajlQ4vD,C02mknmdp,-
santjordiescola.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SuCczU53487QGU,C01ppgq6j,3326228140
santjordim.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sa7beFJ2noNOuQ,C04dt31qw,3325966502
santjulia.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sl4WDProN4KOX7,C0357db0z,3326310551
santmiqueldeltebre.cat,Google Workspace,Google Workspace for Education Fundamentals,15 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SZ5Mc44VRqkt9A,C022numdm,3394480214
santrocbossost.net,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SspgZeThwt8mLC,C00mxijkr,3351857385
savi.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SJ3PKM1T23rezy,C00mt6xnz,2228544581
schola.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SZIlgH4oXqMcnm,C00pc86v0,3326103117
seccioinstitutcervello.cat,Google Workspace,Google Workspace for Education Fundamentals,13 de enero de 2021,Activa,Free Plan,-,0,2000000,Sdhx99dST2HYPS,C02x83u4o,2369543252
segimoncomas.cat,Google Workspace,Google Workspace for Education Fundamentals,29 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SRSY8Ipay2AM9c,C0412nrnc,3345451872
serenavall.com,Google Workspace,Google Workspace for Education Fundamentals,8 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SVO9uU2ZLWBPq0,C01ffsxpm,3375043376
serradecollbas.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,ST7TY68wI9fnuP,C00v58blw,3325653316
serradelobac.net,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SdqOe4NRgTO8dS,C03yysvnu,3326123374
serradenoet.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2021,Activa,Free Plan,-,0,2000000,SMU2HKAke4rlr8,C02lstu2q,2411455536
serraihunter.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de enero de 2022,Activa,Free Plan,-,0,2000000,SVPOXp6dZQK0k1,C02ix1urk,3508144532
serratibonastre.cat,-,-,-,-,-,-,0,0,SgCrexuZQw7zSe,C02xifug4,-
serreta.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SO4ygxlQkoTJ2u,C00m9qnop,2394258978
sert.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2020,Activa,Free Plan,-,0,2000000,Sagp7qFgxXs0Oa,C01vs7bl0,2228389792
sesbadalona.cat,-,-,-,-,-,-,0,0,SiFU2bIacQryKN,C02bp0nyw,-
severoochoa.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,SJB9BEjBgH15dY,C02ow3kzv,2394526423
simacanet.cat,Google Workspace,Google Workspace for Education Fundamentals,20 de enero de 2021,Activa,Free Plan,-,0,2000000,Smcomx2uvGtYww,C023y81sv,2394011425
sinscardener.cat,Google Workspace,Google Workspace for Education Fundamentals,6 de febrero de 2021,Activa,Free Plan,-,0,2000000,St0xzoKhtkrKzj,C032dzfmv,2457513975
smartiarenys.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SaoXVMvAmiIMkd,C039rgeoj,3326090082
solerdevilardell.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Swr0tuYuoz6qhy,C03oytv8l,3326065987
solixentcorbins.cat,Google Workspace,Google Workspace for Education Fundamentals,25 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SoB4TTKZMJPgEM,C02296b93,3335747730
solsoneseducacio.cat,Google Workspace,Google Workspace for Education Fundamentals,2 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SweNVsnzAkuQxf,C043mwfxi,3269087315
somantonibotey.cat,Google Workspace,Google Workspace for Education Fundamentals,3 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SOPjzwnqKjPO3g,C0167e29n,3358540796
timbalerbruc.cat,Google Workspace,Google Workspace for Education Fundamentals,30 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Smaewv198AQTxO,C00u851bm,3350510533
torredelallebre.cat,Google Workspace,Google Workspace for Education Fundamentals,10 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SUEzBLhD1xDwzA,C0237un1o,3378690280
torrentdelesbruixes.org,Google Workspace,Google Workspace for Education Fundamentals,7 de diciembre de 2020,Activa,Free Plan,-,0,2000000,SNQLG8LxB2dF5O,C035d08wy,2261664017
torrereig.cat,Google Workspace,Google Workspace for Education Fundamentals,1 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SDO73FYlA0ezkv,C04gmpb8w,3354749593
torresamat.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SmvbhTdZuM2J8H,C02ol38yv,3326095846
torrescasana.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SbXLhAzh4aDuho,C031zd135,3325793150
torresjonama.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S2Uv3bvKTzVqGv,C0212o0lb,3326226871
turodelcargol.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S2MWLFJ1vq0838,C031fpxay,3326198197
unamuno.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SEhwZHeosQFBQj,C019ju576,3326015411
vaixellburriac.cat,Google Workspace,Google Workspace for Education Fundamentals,16 de diciembre de 2021,Activa,Free Plan,-,0,2000000,S67hKKOZxifLN2,C02iev58x,3387579520
valldeneu.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SB7VYodSCCMQBp,C01na2j9d,3333077071
vallpalau.cat,Google Workspace,Google Workspace for Education Fundamentals,16 de diciembre de 2021,Activa,Free Plan,-,0,2000000,Sue1mly3N7NDJZ,C030khwuz,3397658624
vila-roma.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,S9RDIkf4k2Yefr,C02clut79,3325916498
vinyes-verdes.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SXeYCtPkGd7GBH,C03e50cb4,3332987163
zeraltllucanes.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SLiCKvXq0BEDem,C01uiziax,3329019251
zerebre.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SAKnMXZ2I7NZot,C01r6mos5,3326275910
zerelaia.cat,Google Workspace,Google Workspace for Education Fundamentals,8 de diciembre de 2021,Activa,Free Plan,-,0,2000000,SoFNBe5Dpmy14h,C036o19no,3375224466
zerhorta.cat,Google Workspace,Google Workspace for Education Fundamentals,23 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SNdjmL1IsSRON6,C01o00inu,3328477940
zermestral.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SNaHlwUIvlMGVD,C03rntm8x,3333128808
zermontcaro.cat,Google Workspace,Google Workspace for Education Fundamentals,24 de noviembre de 2021,Activa,Free Plan,-,0,2000000,Sa3L6VNkDu2Kn0,C0101jll1,3333198836
zerrequesens.cat,-,-,-,-,-,-,0,0,SiCZXdbjvXtjFc,C00zpser6,-
zerriuavall.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SsWHRaEu1KJcfe,C00ztag54,3326103087
zerriuset.cat,Google Workspace,Google Workspace for Education Fundamentals,29 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SDvqvWyhpnkfE6,C023bbv4h,3344934565
ztac.cat,Google Workspace,Google Workspace for Education Fundamentals,22 de noviembre de 2021,Activa,Free Plan,-,0,2000000,SFojMUqWji6458,C02je9jdg,3325915085
